"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","avg_acc","similar","trans","acc_et"
"2252","65",NA,NA,"14","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Bread","1","Right","TVBread",0.85,"similar",0,1
"2253","67",NA,NA,"14","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Butterfly","1","Right","FlowersButterfly",0.933333333333333,"similar",0,1
"2254","68",NA,NA,"14","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Dog","1","Right","BunnyDog",0.8,"similar",1,1
"2255","69",NA,NA,"14","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"TV","1","Left","TVBread",0.8,"similar",1,1
"2256","71",NA,NA,"14","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Flowers","0","Right","FlowersButterfly",0.95,"similar",1,0
"2257","72",NA,NA,"14","Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Bunny","1","Left","BunnyDog",0.75,"similar",1,1
"2258","73",NA,NA,"14","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Bread","1","Right","TVBread",0.75,"similar",0,1
"2259","74",NA,NA,"14","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Crayon","1","Right","Bottlecrayon",0.75,"similar",0,1
"2260","75",NA,NA,"14","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Butterfly","1","Right","FlowersButterfly",0.75,"similar",0,1
"2261","76",NA,NA,"14","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Dog","1","Right","BunnyDog",0.894736842105263,"similar",2,1
"2262","78",NA,NA,"14","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Bottle","1","Left","Bottlecrayon",1,"similar",0,1
"2263","79",NA,NA,"14","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Flowers","1","Left","FlowersButterfly",0.842105263157895,"similar",3,1
"2264","80",NA,NA,"14","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Bunny","1","Left","BunnyDog",0.7,"similar",0,1
"2265","81",NA,NA,"14","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Bread","1","Right","TVBread",0.947368421052632,"similar",0,1
"2266","86",NA,NA,"14","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Bottle","1","Left","Bottlecrayon",0.75,"similar",2,1
"2267","87",NA,NA,"14","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Flowers","1","Left","FlowersButterfly",0.95,"similar",1,1
"2268","88",NA,NA,"14","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Bunny","1","Left","BunnyDog",0.526315789473684,"similar",1,1
"2269","89",NA,NA,"14","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Bread","1","Right","TVBread",0.75,"similar",0,1
"2270","91",NA,NA,"14","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Butterfly","1","Right","FlowersButterfly",0.9,"similar",2,1
"2271","92",NA,NA,"14","Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Dog","1","Right","BunnyDog",0.95,"similar",1,1
"2272","93",NA,NA,"14","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"TV","1","Left","TVBread",1,"similar",2,1
"2273","94",NA,NA,"14","Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Bottle","1","Left","Bottlecrayon",0.85,"similar",3,1
"2274","95",NA,NA,"14","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Bottle","1","Left","Bottlecrayon",0.95,"similar",0,1
"2275","97",NA,NA,"14"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Bunny","1","Left","BunnyDog",1,"similar",0,1
"2276","98",NA,NA,"14","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Bread","1","Right","TVBread",0.8,"similar",0,1
"2277","101",NA,NA,"14","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Dog","1","Left","BunnyDog",0.75,"similar",2,0
"2278","103",NA,NA,"14","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Bottle","1","Left","Bottlecrayon",0.789473684210526,"similar",0,1
"2279","106",NA,NA,"14","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Crayon","1","Right","Bottlecrayon",0.65,"similar",2,1
"2280","107",NA,NA,"14","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Butterfly","1","Left","FlowersButterfly",0.777777777777778,"similar",1,0
"2281","108",NA,NA,"14","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Dog","1","Right","BunnyDog",0.9,"similar",2,1
"2282","110",NA,NA,"14","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Bottle","1","Left","Bottlecrayon",1,"similar",1,1
"2283","111",NA,NA,"14","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Flowers","1","Left","FlowersButterfly",0.9,"similar",3,1
"2284","112",NA,NA,"14","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Bunny","1","Left","BunnyDog",0.75,"similar",1,1
"2285","114",NA,NA,"14","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Crayon","1","Right","Bottlecrayon",0.8,"similar",0,1
"2286","115",NA,NA,"14","Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Butterfly","1","Left","FlowersButterfly",0.6,"similar",0,0
"2287","116",NA,NA,"14","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Dog","1","Right","BunnyDog",0.85,"similar",0,1
"2288","117",NA,NA,"14","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"TV","1","Left","TVBread",0.65,"similar",0,1
"2289","118",NA,NA,"14","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Bottle","1","Left","Bottlecrayon",0.9,"similar",1,1
"2290","123",NA,NA,"14","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Butterfly","1","Right","FlowersButterfly",0.95,"similar",0,1
"2291","122",NA,NA,"15","Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Egg","1","Left","EggPillow",0.75,"similar",2,1
"2292","34",NA,NA,"15","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Egg","1","Left","EggPillow",0.75,"similar",0,1
"2293","35",NA,NA,"15","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Mouse","1","Left","MouseCat",0.85,"similar",1,1
"2294","36",NA,NA,"15","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Apple","1","Left","AppleStrawberry",0.85,"similar",0,1
"2295","37",NA,NA,"15","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Ball","1","Right","OrangeBall",0.65,"similar",0,1
"2296","38",NA,NA,"15","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Pillow","1","Right","EggPillow",0.85,"similar",2,1
"2297","39",NA,NA,"15","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Cat","1","Right","MouseCat",0.947368421052632,"similar",0,1
"2298","41",NA,NA,"15","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Orange","1","Left","OrangeBall",0.85,"similar",0,1
"2299","42",NA,NA,"15","Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Egg","1","Left","EggPillow",0.7,"similar",2,1
"2300","43",NA,NA,"15","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Mouse","1","Left","MouseCat",0.894736842105263,"similar",6,1
"2301","44",NA,NA,"15","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Apple","1","Left","AppleStrawberry",0.75,"similar",3,1
"2302","45",NA,NA,"15","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Ball","1","Left","OrangeBall",0.777777777777778,"similar",0,0
"2303","46",NA,NA,"15","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Pillow","1","Right","EggPillow",0.8,"similar",1,1
"2304","48",NA,NA,"15","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Strawberry","1","Right","AppleStrawberry",0.95,"similar",0,1
"2305","49",NA,NA,"15","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Orange","1","Left","OrangeBall",0.95,"similar",0,1
"2306","50",NA,NA,"15","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Egg","1","Left","EggPillow",0.684210526315789,"similar",0,1
"2307","51",NA,NA,"15","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Mouse","1","Left","MouseCat",0.85,"similar",1,1
"2308","52",NA,NA,"15","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Apple","1","Left","AppleStrawberry",0.75,"similar",2,1
"2309","53",NA,NA,"15","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Ball","1","Right","OrangeBall",0.789473684210526,"similar",3,1
"2310","54",NA,NA,"15","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Pillow","1","Right","EggPillow",0.75,"similar",0,1
"2311","55",NA,NA,"15","Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Cat","1","Right","MouseCat",0.9,"similar",1,1
"2312","56",NA,NA,"15","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Strawberry","1","Right","AppleStrawberry",0.8,"similar",2,1
"2313","57",NA,NA,"15","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Orange","1","Left","OrangeBall",0.9,"similar",0,1
"2314","58",NA,NA,"15","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Egg","1",NA,NA,0.692307692307692,"similar",2,NA
"2315","59",NA,NA,"15","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Mouse","1","Left","MouseCat",0.8,"similar",1,1
"2316","62",NA,NA,"15","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Pillow","1","Right","EggPillow",0.9,"similar",2,1
"2317","63",NA,NA,"15","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Cat","1","Left","MouseCat",0.9,"similar",2,0
"2318","64",NA,NA,"15","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Strawberry","1","Left","AppleStrawberry",0.7,"similar",2,0
"2319","65",NA,NA,"15","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Orange","1","Left","OrangeBall",0.85,"similar",0,1
"2320","67",NA,NA,"15","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Mouse","1","Left","MouseCat",0.933333333333333,"similar",1,1
"2321","68",NA,NA,"15","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Apple","1","Left","AppleStrawberry",0.8,"similar",2,1
"2322","69",NA,NA,"15","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Ball","1","Left","OrangeBall",0.8,"similar",1,0
"2323","71",NA,NA,"15","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Cat","1","Right","MouseCat",0.95,"similar",0,1
"2324","72",NA,NA,"15","Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Strawberry","1","Left","AppleStrawberry",0.75,"similar",2,0
"2325","73",NA,NA,"15","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Orange","1","Right","OrangeBall",0.75,"similar",0,0
"2326","74",NA,NA,"15","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Egg","1","Left","EggPillow",0.75,"similar",4,1
"2327","75",NA,NA,"15","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Mouse","1","Right","MouseCat",0.75,"similar",1,0
"2328","76",NA,NA,"15","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Apple","1","Left","AppleStrawberry",0.894736842105263,"similar",0,1
"2329","78",NA,NA,"15","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Pillow","1","Right","EggPillow",1,"similar",0,1
"2330","79",NA,NA,"15","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Cat","1","Left","MouseCat",0.842105263157895,"similar",0,0
"2331","80",NA,NA,"15","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Strawberry","1","Left","AppleStrawberry",0.7,"similar",0,0
"2332","81",NA,NA,"15","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Orange","1","Left","OrangeBall",0.947368421052632,"similar",0,1
"2333","83",NA,NA,"15","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Mouse","1","Right","MouseCat",0.75,"similar",0,0
"2334","86",NA,NA,"15","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Pillow","1","Right","EggPillow",0.75,"similar",1,1
"2335","87",NA,NA,"15","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Cat","1","Right","MouseCat",0.95,"similar",0,1
"2336","88",NA,NA,"15","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Strawberry","1","Right","AppleStrawberry",0.526315789473684,"similar",1,1
"2337","89",NA,NA,"15","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Orange","1","Left","OrangeBall",0.75,"similar",0,1
"2338","91",NA,NA,"15","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Mouse","1","Left","MouseCat",0.9,"similar",5,1
"2339","92",NA,NA,"15","Female","Not Hispanic","Caucasian ","d","g","g",2.55,30.54,4,0,"Apple","1","Right","AppleStrawberry",0.95,"similar",0,0
"2340","93",NA,NA,"15","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Ball","1",NA,NA,1,"similar",7,NA
"2341","94",NA,NA,"15","Female","Hispanic, american indian, asian-american","","f","f","e",2.33,27.95,6,0,"Pillow","1","Right","EggPillow",0.85,"similar",1,1
"2342","97",NA,NA,"15"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Strawberry","1","Right","AppleStrawberry",1,"similar",0,1
"2343","98",NA,NA,"15","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Orange","1","Left","OrangeBall",0.8,"similar",0,1
"2344","101",NA,NA,"15","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Apple","1","Left","AppleStrawberry",0.75,"similar",0,1
"2345","103",NA,NA,"15","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Pillow","1","Left","EggPillow",0.789473684210526,"similar",2,0
"2346","106",NA,NA,"15","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Egg","1","Left","EggPillow",0.65,"similar",1,1
"2347","107",NA,NA,"15","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Mouse","1","Right","MouseCat",0.777777777777778,"similar",0,0
"2348","108",NA,NA,"15","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Apple","1","Left","AppleStrawberry",0.9,"similar",0,1
"2349","110",NA,NA,"15","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Pillow","1","Right","EggPillow",1,"similar",1,1
"2350","111",NA,NA,"15","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Cat","1","Right","MouseCat",0.9,"similar",1,1
"2351","114",NA,NA,"15","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Egg","1","Left","EggPillow",0.8,"similar",1,1
"2352","115",NA,NA,"15","Male","Non-Hispanic","Caucasian","b","c","b",2.54,30.51,3,0,"Mouse","1","Right","MouseCat",0.6,"similar",0,0
"2353","116",NA,NA,"15","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Apple","1","Left","AppleStrawberry",0.85,"similar",4,1
"2354","117",NA,NA,"15","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Ball","1","Left","OrangeBall",0.65,"similar",0,0
"2355","118",NA,NA,"15","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Pillow","1","Right","EggPillow",0.9,"similar",0,1
"2356","123",NA,NA,"15","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Mouse","1","Left","MouseCat",0.95,"similar",0,1
"2357","122",NA,NA,"16","Male","Hispanic","Caucasian","b","d","d",2.43,29.16,2,0,"Jacket","1","Right","JacketLeaf",0.75,"similar",2,0
"2358","34",NA,NA,"16","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Jacket","1","Left","JacketLeaf",0.75,"similar",2,1
"2359","35",NA,NA,"16","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Balloons","1","Left","BalloonsGrapes",0.85,"similar",0,1
"2360","36",NA,NA,"16","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Clock","1","Left","ClockBicycle",0.85,"similar",1,1
"2361","37",NA,NA,"16","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Sock","1","Right","ShoeSock",0.65,"similar",0,1
"2362","38",NA,NA,"16","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Leaf","1","Right","JacketLeaf",0.85,"similar",1,1
"2363","39",NA,NA,"16","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Grapes","1","Right","BalloonsGrapes",0.947368421052632,"similar",0,1
"2364","41",NA,NA,"16","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Shoe","1","Right","ShoeSock",0.85,"similar",0,0
"2365","42",NA,NA,"16","Male"," Not Hispanic","Caucasian","c","d","d",2.53,30.31,2,0,"Jacket","1","Left","JacketLeaf",0.7,"similar",1,1
"2366","43",NA,NA,"16","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Balloons","1","Left","BalloonsGrapes",0.894736842105263,"similar",1,1
"2367","44",NA,NA,"16","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Clock","1","Left","ClockBicycle",0.75,"similar",1,1
"2368","45",NA,NA,"16","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Sock","1","Right","ShoeSock",0.777777777777778,"similar",0,1
"2369","46",NA,NA,"16","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Leaf","1","Right","JacketLeaf",0.8,"similar",1,1
"2370","48",NA,NA,"16","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Bicycle","1","Left","ClockBicycle",0.95,"similar",1,0
"2371","49",NA,NA,"16","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Shoe","1","Right","ShoeSock",0.95,"similar",0,0
"2372","50",NA,NA,"16","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Jacket","1","Left","JacketLeaf",0.684210526315789,"similar",0,1
"2373","51",NA,NA,"16","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Balloons","1","Left","BalloonsGrapes",0.85,"similar",0,1
"2374","52",NA,NA,"16","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Clock","1","Left","ClockBicycle",0.75,"similar",3,1
"2375","53",NA,NA,"16","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Sock","1","Right","ShoeSock",0.789473684210526,"similar",0,1
"2376","55",NA,NA,"16","Female","Not Hispanic","Caucasian","f","h","h",2.28,27.35,7,0,"Grapes","1","Right","BalloonsGrapes",0.9,"similar",1,1
"2377","56",NA,NA,"16","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Bicycle","1","Right","ClockBicycle",0.8,"similar",2,1
"2378","57",NA,NA,"16","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Shoe","1","Right","ShoeSock",0.9,"similar",0,0
"2379","58",NA,NA,"16","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Jacket","1",NA,NA,0.692307692307692,"similar",2,NA
"2380","59",NA,NA,"16","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Balloons","1","Left","BalloonsGrapes",0.8,"similar",0,1
"2381","62",NA,NA,"16","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Leaf","1","Right","JacketLeaf",0.9,"similar",1,1
"2382","63",NA,NA,"16","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Grapes","1","Right","BalloonsGrapes",0.9,"similar",3,1
"2383","64",NA,NA,"16","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Bicycle","1","Left","ClockBicycle",0.7,"similar",1,0
"2384","65",NA,NA,"16","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Shoe","1","Left","ShoeSock",0.85,"similar",0,1
"2385","66",NA,NA,"16","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Jacket","1","Left","JacketLeaf",0.8,"similar",0,1
"2386","67",NA,NA,"16","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Balloons","1","Left","BalloonsGrapes",0.933333333333333,"similar",2,1
"2387","68",NA,NA,"16","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Clock","1","Right","ClockBicycle",0.8,"similar",5,0
"2388","69",NA,NA,"16","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Sock","1","Left","ShoeSock",0.8,"similar",2,0
"2389","71",NA,NA,"16","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Grapes","1","Right","BalloonsGrapes",0.95,"similar",2,1
"2390","72",NA,NA,"16","Female","Hispanic","Caucasian","d","d","d",2.48,29.75,8,0,"Bicycle","1","Right","ClockBicycle",0.75,"similar",1,1
"2391","73",NA,NA,"16","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Shoe","1","Right","ShoeSock",0.75,"similar",0,0
"2392","74",NA,NA,"16","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Jacket","1","Left","JacketLeaf",0.75,"similar",2,1
"2393","75",NA,NA,"16","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Balloons","1","Left","BalloonsGrapes",0.75,"similar",2,1
"2394","76",NA,NA,"16","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Clock","1","Left","ClockBicycle",0.894736842105263,"similar",0,1
"2395","78",NA,NA,"16","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Leaf","1","Right","JacketLeaf",1,"similar",0,1
"2396","79",NA,NA,"16","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Grapes","1","Left","BalloonsGrapes",0.842105263157895,"similar",0,0
"2397","80",NA,NA,"16","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Bicycle","1","Left","ClockBicycle",0.7,"similar",1,0
"2398","81",NA,NA,"16","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Shoe","1","Left","ShoeSock",0.947368421052632,"similar",0,1
"2399","86",NA,NA,"16","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Leaf","1","Right","JacketLeaf",0.75,"similar",1,1
"2400","87",NA,NA,"16","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Grapes","1","Right","BalloonsGrapes",0.95,"similar",2,1
"2401","88",NA,NA,"16","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Bicycle","1","Left","ClockBicycle",0.526315789473684,"similar",0,0
"2402","89",NA,NA,"16","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Shoe","1","Right","ShoeSock",0.75,"similar",0,0
"2403","91",NA,NA,"16","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Balloons","1","Left","BalloonsGrapes",0.9,"similar",3,1
